Transaction ID,Transaction Date,Product Key,Quantity,Unit Price,Total Sales
TXN-05-0643,2026-05-14,SanDisk Extreme Portable SSD 1TB,14,9883.53,138369.42
TXN-05-0644,2026-05-12,SanDisk Extreme Portable SSD 1TB,10,10676.83,106768.3
TXN-05-0645,2026-05-30,HP E24 G5 Monitor,14,21468.85,300563.9
TXN-05-0646,2026-05-18,TP-Link UE300 Ethernet Adapter,16,1199.32,19189.12
TXN-05-0647,2026-05-03,HP E24 G5 Monitor,13,22512.02,292656.26
TXN-05-0648,2026-05-25,Kingston DataTraveler 64GB,10,730.81,7308.1
TXN-05-0649,2026-05-03,Microsoft LifeCam HD-3000,16,3479.16,55666.56
TXN-05-0650,2026-05-29,TP-Link UE300 Ethernet Adapter,7,1185.64,8299.48
TXN-05-0651,2026-05-02,Kingston DataTraveler 64GB,7,668.71,4680.97
TXN-05-0652,2026-05-19,Logitech K380 Keyboard,3,3276.42,9829.26
TXN-05-0653,2026-05-20,Dell P2425H Monitor,2,18325.29,36650.58
TXN-05-0654,2026-05-15,SanDisk Extreme Portable SSD 1TB,11,9908.51,108993.61
TXN-05-0655,2026-05-02,TP-Link UE300 Ethernet Adapter,16,1244.34,19909.44
TXN-05-0656,2026-05-17,Microsoft LifeCam HD-3000,11,3580.42,39384.62
TXN-05-0657,2026-05-16,SanDisk Extreme Portable SSD 1TB,19,9979.18,189604.42
TXN-05-0658,2026-05-31,Logitech K380 Keyboard,13,3331.63,43311.19
TXN-05-0659,2026-05-06,Belkin USB-C 7-in-1 Hub,20,6275.82,125516.4
TXN-05-0660,2026-05-07,TP-Link UE300 Ethernet Adapter,5,1191.22,5956.1
TXN-05-0661,2026-05-28,Microsoft LifeCam HD-3000,9,3421.05,30789.45
TXN-05-0662,2026-05-24,Logitech K380 Keyboard,9,3184.83,28663.47
TXN-05-0663,2026-05-04,Logitech K380 Keyboard,11,3328.71,36615.81
TXN-05-0664,2026-05-21,Microsoft LifeCam HD-3000,17,3479.27,59147.59
TXN-05-0665,2026-05-13,Jabra Evolve2 40 Headset,16,12907.14,206514.24
TXN-05-0666,2026-05-16,Kingston DataTraveler 64GB,3,682.8,2048.4
TXN-05-0667,2026-05-07,Microsoft LifeCam HD-3000,5,3383.12,16915.6
TXN-05-0668,2026-05-25,Dell P2425H Monitor,9,18703.38,168330.42
TXN-05-0669,2026-05-29,TP-Link UE300 Ethernet Adapter,16,1195.93,19134.88
TXN-05-0670,2026-05-06,HP E24 G5 Monitor,15,20907.16,313607.4
TXN-05-0671,2026-05-10,Logitech MX Master 3S,8,9349.05,74792.4
TXN-05-0672,2026-05-25,Belkin USB-C 7-in-1 Hub,14,6326.46,88570.44
TXN-05-0673,2026-05-06,TP-Link UE300 Ethernet Adapter,10,1266.3,12663.0
TXN-05-0674,2026-05-27,HP E24 G5 Monitor,4,22676.8,90707.2
TXN-05-0675,2026-05-07,HP E24 G5 Monitor,11,21696.22,238658.42
TXN-05-0676,2026-05-29,TP-Link UE300 Ethernet Adapter,7,1259.29,8815.03
TXN-05-0677,2026-05-21,Logitech K380 Keyboard,10,3376.5,33765.0
TXN-05-0678,2026-05-26,SanDisk Extreme Portable SSD 1TB,16,10224.91,163598.56
TXN-05-0679,2026-05-03,Kingston DataTraveler 64GB,11,736.12,8097.32
TXN-05-0680,2026-05-13,Jabra Evolve2 40 Headset,6,13024.41,78146.46
TXN-05-0681,2026-05-03,Microsoft LifeCam HD-3000,5,3441.67,17208.35
TXN-05-0682,2026-05-01,Dell P2425H Monitor,10,19307.03,193070.3
TXN-05-0683,2026-05-12,Jabra Evolve2 40 Headset,3,11866.26,35598.78
TXN-05-0684,2026-05-06,Jabra Evolve2 40 Headset,13,13106.14,170379.82
TXN-05-0685,2026-05-11,Belkin USB-C 7-in-1 Hub,18,6292.57,113266.26
TXN-05-0686,2026-05-30,Belkin USB-C 7-in-1 Hub,2,6247.25,12494.5
TXN-05-0687,2026-05-02,Logitech K380 Keyboard,12,3158.94,37907.28
TXN-05-0688,2026-05-12,Jabra Evolve2 40 Headset,19,12206.23,231918.37
TXN-05-0689,2026-05-11,Logitech MX Master 3S,12,8559.84,102718.08
TXN-05-0690,2026-05-08,TP-Link UE300 Ethernet Adapter,2,1129.6,2259.2
TXN-05-0691,2026-05-15,Logitech MX Master 3S,3,8796.11,26388.33
TXN-05-0692,2026-05-11,Jabra Evolve2 40 Headset,12,13193.71,158324.52
TXN-05-0693,2026-05-25,Microsoft LifeCam HD-3000,6,3583.82,21502.92
TXN-05-0694,2026-05-28,HP E24 G5 Monitor,9,21554.69,193992.21
TXN-05-0695,2026-05-30,TP-Link UE300 Ethernet Adapter,8,1133.99,9071.92
TXN-05-0696,2026-05-05,Dell P2425H Monitor,13,19495.39,253440.07
TXN-05-0697,2026-05-20,Kingston DataTraveler 64GB,2,700.63,1401.26
TXN-05-0698,2026-05-06,TP-Link UE300 Ethernet Adapter,8,1161.0,9288.0
TXN-05-0699,2026-05-07,Kingston DataTraveler 64GB,1,723.57,723.57
TXN-05-0700,2026-05-28,SanDisk Extreme Portable SSD 1TB,19,10773.43,204695.17
TXN-05-0701,2026-05-23,Logitech MX Master 3S,14,8582.55,120155.7
TXN-05-0702,2026-05-05,Belkin USB-C 7-in-1 Hub,5,6740.73,33703.65
TXN-05-0703,2026-05-11,SanDisk Extreme Portable SSD 1TB,8,10969.6,87756.8
TXN-05-0704,2026-05-18,Kingston DataTraveler 64GB,8,723.67,5789.36
TXN-05-0705,2026-05-16,Kingston DataTraveler 64GB,9,682.9,6146.1
TXN-05-0706,2026-05-03,SanDisk Extreme Portable SSD 1TB,20,11078.49,221569.8
TXN-05-0707,2026-05-11,Belkin USB-C 7-in-1 Hub,12,6593.18,79118.16
TXN-05-0708,2026-05-24,HP E24 G5 Monitor,20,22413.24,448264.8
TXN-05-0709,2026-05-29,Belkin USB-C 7-in-1 Hub,18,6176.71,111180.78
TXN-05-0710,2026-05-25,Logitech MX Master 3S,7,9227.11,64589.77
TXN-05-0711,2026-05-21,Logitech K380 Keyboard,7,3374.39,23620.73
TXN-05-0712,2026-05-07,Microsoft LifeCam HD-3000,1,3563.94,3563.94
TXN-05-0713,2026-05-12,Microsoft LifeCam HD-3000,5,3650.54,18252.7
TXN-05-0714,2026-05-17,Jabra Evolve2 40 Headset,1,12222.89,12222.89
TXN-05-0715,2026-05-25,TP-Link UE300 Ethernet Adapter,14,1134.59,15884.26
TXN-05-0716,2026-05-22,Logitech K380 Keyboard,18,3187.25,57370.5
TXN-05-0717,2026-05-13,Microsoft LifeCam HD-3000,4,3350.1,13400.4
TXN-05-0718,2026-05-19,HP E24 G5 Monitor,18,22296.65,401339.7
TXN-05-0719,2026-05-26,Dell P2425H Monitor,11,18937.69,208314.59
TXN-05-0720,2026-05-15,HP E24 G5 Monitor,2,22085.54,44171.08
TXN-05-0721,2026-05-07,Microsoft LifeCam HD-3000,1,3499.3,3499.3
TXN-05-0722,2026-05-02,Belkin USB-C 7-in-1 Hub,18,6408.6,115354.8
TXN-05-0723,2026-05-15,Dell P2425H Monitor,15,18374.88,275623.2
TXN-05-0724,2026-05-09,Jabra Evolve2 40 Headset,9,12239.76,110157.84
TXN-05-0725,2026-05-10,Microsoft LifeCam HD-3000,8,3465.92,27727.36
TXN-05-0726,2026-05-25,TP-Link UE300 Ethernet Adapter,1,1165.44,1165.44
TXN-05-0727,2026-05-02,Logitech K380 Keyboard,10,3375.65,33756.5
TXN-05-0728,2026-05-16,Logitech K380 Keyboard,6,3261.51,19569.06
TXN-05-0729,2026-05-22,Kingston DataTraveler 64GB,5,671.16,3355.8
TXN-05-0730,2026-05-31,Logitech K380 Keyboard,11,3160.5,34765.5
TXN-05-0731,2026-05-13,Logitech K380 Keyboard,11,3292.76,36220.36
TXN-05-0732,2026-05-24,Microsoft LifeCam HD-3000,12,3566.6,42799.2
TXN-05-0733,2026-05-31,Dell P2425H Monitor,14,17907.08,250699.12
TXN-05-0734,2026-05-22,TP-Link UE300 Ethernet Adapter,3,1202.58,3607.74
TXN-05-0735,2026-05-24,TP-Link UE300 Ethernet Adapter,12,1204.68,14456.16
TXN-05-0736,2026-05-25,Belkin USB-C 7-in-1 Hub,7,6514.06,45598.42
TXN-05-0737,2026-05-19,Dell P2425H Monitor,20,19534.75,390695.0
TXN-05-0738,2026-05-16,Microsoft LifeCam HD-3000,2,3542.18,7084.36
TXN-05-0739,2026-05-31,HP E24 G5 Monitor,3,21365.57,64096.71
TXN-05-0740,2026-05-01,Microsoft LifeCam HD-3000,13,3308.82,43014.66
TXN-05-0741,2026-05-20,Jabra Evolve2 40 Headset,13,13070.81,169920.53
TXN-05-0742,2026-05-10,Jabra Evolve2 40 Headset,9,13139.53,118255.77
TXN-05-0743,2026-05-15,Belkin USB-C 7-in-1 Hub,17,6296.72,107044.24
TXN-05-0744,2026-05-17,Jabra Evolve2 40 Headset,19,12747.62,242204.78
TXN-05-0745,2026-05-15,Logitech K380 Keyboard,15,3381.2,50718.0
TXN-05-0746,2026-05-07,Logitech MX Master 3S,10,9411.71,94117.1
TXN-05-0747,2026-05-13,HP E24 G5 Monitor,11,22748.67,250235.37
TXN-05-0748,2026-05-14,Belkin USB-C 7-in-1 Hub,13,6142.79,79856.27
TXN-05-0749,2026-05-22,Jabra Evolve2 40 Headset,18,12120.21,218163.78
TXN-05-0750,2026-05-11,Microsoft LifeCam HD-3000,9,3602.01,32418.09
TXN-05-0751,2026-05-04,Kingston DataTraveler 64GB,11,740.21,8142.31
TXN-05-0752,2026-05-16,Microsoft LifeCam HD-3000,7,3380.54,23663.78
TXN-05-0753,2026-05-15,HP E24 G5 Monitor,10,22177.47,221774.7
TXN-05-0754,2026-05-14,HP E24 G5 Monitor,13,21978.49,285720.37
TXN-05-0755,2026-05-01,HP E24 G5 Monitor,10,20871.96,208719.6
TXN-05-0756,2026-05-18,Logitech K380 Keyboard,3,3148.77,9446.31
TXN-05-0757,2026-05-27,TP-Link UE300 Ethernet Adapter,8,1157.43,9259.44
TXN-05-0758,2026-05-18,Microsoft LifeCam HD-3000,6,3668.34,22010.04
TXN-05-0759,2026-05-10,SanDisk Extreme Portable SSD 1TB,1,10709.55,10709.55
TXN-05-0760,2026-05-19,Kingston DataTraveler 64GB,4,688.31,2753.24
TXN-05-0761,2026-05-04,Dell P2425H Monitor,14,19379.95,271319.3
TXN-05-0762,2026-05-01,Microsoft LifeCam HD-3000,15,3499.85,52497.75
TXN-05-0763,2026-05-09,Kingston DataTraveler 64GB,7,739.77,5178.39
TXN-05-0764,2026-05-15,Logitech K380 Keyboard,8,3267.25,26138.0
TXN-05-0765,2026-05-12,Microsoft LifeCam HD-3000,3,3624.72,10874.16
TXN-05-0766,2026-05-22,Microsoft LifeCam HD-3000,6,3446.06,20676.36
TXN-05-0767,2026-05-24,SanDisk Extreme Portable SSD 1TB,14,10279.17,143908.38
TXN-05-0768,2026-05-10,Microsoft LifeCam HD-3000,16,3343.12,53489.92
TXN-05-0769,2026-05-27,Jabra Evolve2 40 Headset,2,11826.69,23653.38
TXN-05-0770,2026-05-05,Logitech K380 Keyboard,2,3361.01,6722.02
TXN-05-0771,2026-05-13,Dell P2425H Monitor,13,20020.87,260271.31
TXN-05-0772,2026-05-20,Microsoft LifeCam HD-3000,15,3376.5,50647.5
TXN-05-0773,2026-05-22,Microsoft LifeCam HD-3000,14,3453.71,48351.94
TXN-05-0774,2026-05-20,Jabra Evolve2 40 Headset,16,11857.86,189725.76
TXN-05-0775,2026-05-19,Jabra Evolve2 40 Headset,16,12894.53,206312.48
TXN-05-0776,2026-05-14,Logitech K380 Keyboard,9,3317.24,29855.16
TXN-05-0777,2026-05-19,Logitech K380 Keyboard,17,3367.67,57250.39
TXN-05-0778,2026-05-20,Logitech MX Master 3S,20,8686.79,173735.8
TXN-05-0779,2026-05-19,Microsoft LifeCam HD-3000,15,3410.59,51158.85
TXN-05-0780,2026-05-29,Jabra Evolve2 40 Headset,6,11953.27,71719.62
TXN-05-0781,2026-05-24,SanDisk Extreme Portable SSD 1TB,20,9882.27,197645.4
TXN-05-0782,2026-05-15,Kingston DataTraveler 64GB,4,737.81,2951.24
TXN-05-0783,2026-05-10,TP-Link UE300 Ethernet Adapter,18,1131.39,20365.02
TXN-05-0784,2026-05-06,TP-Link UE300 Ethernet Adapter,14,1240.87,17372.18
TXN-05-0785,2026-05-12,Belkin USB-C 7-in-1 Hub,12,6865.33,82383.96
TXN-05-0786,2026-05-07,Kingston DataTraveler 64GB,20,722.3,14446.0
TXN-05-0787,2026-05-29,Microsoft LifeCam HD-3000,9,3413.87,30724.83
TXN-05-0788,2026-05-12,Dell P2425H Monitor,6,18086.22,108517.32
TXN-05-0789,2026-05-02,Jabra Evolve2 40 Headset,16,12403.34,198453.44
TXN-05-0790,2026-05-18,HP E24 G5 Monitor,14,21019.13,294267.82
TXN-05-0791,2026-05-04,SanDisk Extreme Portable SSD 1TB,20,10972.99,219459.8
TXN-05-0792,2026-05-16,Kingston DataTraveler 64GB,2,701.36,1402.72
TXN-05-0793,2026-05-14,Microsoft LifeCam HD-3000,3,3593.33,10779.99
TXN-05-0794,2026-05-11,Microsoft LifeCam HD-3000,2,3395.17,6790.34
TXN-05-0795,2026-05-22,Belkin USB-C 7-in-1 Hub,19,6489.6,123302.4
TXN-05-0796,2026-05-04,Belkin USB-C 7-in-1 Hub,13,6240.41,81125.33
TXN-05-0797,2026-05-31,Dell P2425H Monitor,13,19456.92,252939.96
TXN-05-0798,2026-05-19,Kingston DataTraveler 64GB,6,666.69,4000.14
TXN-05-0799,2026-05-26,Microsoft LifeCam HD-3000,1,3478.84,3478.84
TXN-05-0800,2026-05-24,TP-Link UE300 Ethernet Adapter,16,1169.86,18717.76
TXN-05-0801,2026-05-19,Kingston DataTraveler 64GB,5,702.93,3514.65
TXN-05-0802,2026-05-23,Kingston DataTraveler 64GB,11,667.77,7345.47
TXN-05-0803,2026-05-21,Dell P2425H Monitor,11,19996.12,219957.32
TXN-05-0804,2026-05-08,Kingston DataTraveler 64GB,11,664.14,7305.54
TXN-05-0805,2026-05-15,Belkin USB-C 7-in-1 Hub,14,6744.32,94420.48
TXN-05-0806,2026-05-07,Kingston DataTraveler 64GB,10,674.48,6744.8
TXN-05-0807,2026-05-26,Logitech K380 Keyboard,15,3162.84,47442.6
TXN-05-0808,2026-05-13,Logitech K380 Keyboard,18,3177.23,57190.14
TXN-05-0809,2026-05-26,Belkin USB-C 7-in-1 Hub,11,6409.51,70504.61
TXN-05-0810,2026-05-25,Logitech K380 Keyboard,14,3485.93,48803.02
TXN-05-0811,2026-05-30,Logitech K380 Keyboard,1,3204.64,3204.64
TXN-05-0812,2026-05-02,Logitech K380 Keyboard,8,3463.52,27708.16
TXN-05-0813,2026-05-10,Dell P2425H Monitor,16,19029.1,304465.6
TXN-05-0814,2026-05-07,SanDisk Extreme Portable SSD 1TB,2,9910.67,19821.34
TXN-05-0815,2026-05-06,Logitech MX Master 3S,20,8989.29,179785.8
TXN-05-0816,2026-05-30,Microsoft LifeCam HD-3000,12,3478.63,41743.56
TXN-05-0817,2026-05-18,TP-Link UE300 Ethernet Adapter,16,1205.13,19282.08
TXN-05-0818,2026-05-23,Logitech MX Master 3S,3,8472.88,25418.64
TXN-05-0819,2026-05-02,Logitech K380 Keyboard,5,3486.81,17434.05
TXN-05-0820,2026-05-02,Dell P2425H Monitor,20,20005.79,400115.8
TXN-05-0821,2026-05-02,HP E24 G5 Monitor,14,21175.73,296460.22
TXN-05-0822,2026-05-30,Kingston DataTraveler 64GB,16,730.44,11687.04
TXN-05-0823,2026-05-03,Microsoft LifeCam HD-3000,5,3663.37,18316.85
TXN-05-0824,2026-05-25,Microsoft LifeCam HD-3000,14,3356.16,46986.24
TXN-05-0825,2026-05-23,TP-Link UE300 Ethernet Adapter,16,1246.91,19950.56
TXN-05-0826,2026-05-02,Dell P2425H Monitor,9,18660.34,167943.06
TXN-05-0827,2026-05-07,HP E24 G5 Monitor,3,21243.79,63731.37
TXN-05-0828,2026-05-18,TP-Link UE300 Ethernet Adapter,4,1164.87,4659.48
TXN-05-0829,2026-05-28,Kingston DataTraveler 64GB,7,672.9,4710.3
TXN-05-0830,2026-05-26,Jabra Evolve2 40 Headset,1,11796.94,11796.94
TXN-05-0831,2026-05-29,Logitech K380 Keyboard,6,3133.75,18802.5
TXN-05-0832,2026-05-23,Logitech MX Master 3S,13,8873.21,115351.73
TXN-05-0833,2026-05-04,Jabra Evolve2 40 Headset,5,13004.73,65023.65
TXN-05-0834,2026-05-11,SanDisk Extreme Portable SSD 1TB,19,10666.43,202662.17
TXN-05-0835,2026-05-23,HP E24 G5 Monitor,5,21620.72,108103.6
TXN-05-0836,2026-05-27,SanDisk Extreme Portable SSD 1TB,1,10490.56,10490.56
TXN-05-0837,2026-05-03,Logitech MX Master 3S,9,8900.95,80108.55
TXN-05-0838,2026-05-14,Microsoft LifeCam HD-3000,3,3342.83,10028.49
TXN-05-0839,2026-05-12,Jabra Evolve2 40 Headset,5,12124.53,60622.65
TXN-05-0840,2026-05-07,Logitech K380 Keyboard,18,3140.57,56530.26
TXN-05-0841,2026-05-23,Kingston DataTraveler 64GB,13,712.32,9260.16
TXN-05-0842,2026-05-02,Dell P2425H Monitor,7,18242.83,127699.81
TXN-05-0843,2026-05-25,SanDisk Extreme Portable SSD 1TB,17,10817.43,183896.31
TXN-05-0844,2026-05-21,HP E24 G5 Monitor,5,21434.4,107172.0
TXN-05-0845,2026-05-26,Jabra Evolve2 40 Headset,7,12054.61,84382.27
TXN-05-0846,2026-05-05,Belkin USB-C 7-in-1 Hub,18,6365.28,114575.04
TXN-05-0847,2026-05-31,Logitech MX Master 3S,2,8642.22,17284.44
TXN-05-0848,2026-05-24,Kingston DataTraveler 64GB,20,672.61,13452.2
TXN-05-0849,2026-05-10,Kingston DataTraveler 64GB,6,740.19,4441.14
TXN-05-0850,2026-05-08,Kingston DataTraveler 64GB,4,723.45,2893.8
TXN-05-0851,2026-05-31,SanDisk Extreme Portable SSD 1TB,16,10788.53,172616.48
TXN-05-0852,2026-05-04,Dell P2425H Monitor,1,20008.98,20008.98
TXN-05-0853,2026-05-31,TP-Link UE300 Ethernet Adapter,8,1255.9,10047.2
TXN-05-0854,2026-05-15,SanDisk Extreme Portable SSD 1TB,19,10822.89,205634.91
TXN-05-0855,2026-05-30,Belkin USB-C 7-in-1 Hub,13,6203.91,80650.83
TXN-05-0856,2026-05-28,Belkin USB-C 7-in-1 Hub,11,6260.14,68861.54
TXN-05-0857,2026-05-28,Belkin USB-C 7-in-1 Hub,11,6390.91,70300.01
TXN-05-0858,2026-05-29,Logitech K380 Keyboard,4,3406.18,13624.72
TXN-05-0859,2026-05-14,Logitech K380 Keyboard,17,3293.59,55991.03
TXN-05-0860,2026-05-18,Dell P2425H Monitor,11,18459.72,203056.92
TXN-05-0861,2026-05-23,Logitech K380 Keyboard,11,3454.99,38004.89
TXN-05-0862,2026-05-06,Microsoft LifeCam HD-3000,4,3655.87,14623.48
TXN-05-0863,2026-05-03,Logitech K380 Keyboard,6,3369.55,20217.3
TXN-05-0864,2026-05-29,Logitech K380 Keyboard,13,3318.95,43146.35
TXN-05-0865,2026-05-12,Kingston DataTraveler 64GB,12,703.41,8440.92
TXN-05-0866,2026-05-21,Kingston DataTraveler 64GB,3,709.38,2128.14
TXN-05-0867,2026-05-02,Microsoft LifeCam HD-3000,17,3615.14,61457.38
TXN-05-0868,2026-05-27,Kingston DataTraveler 64GB,1,708.91,708.91
TXN-05-0869,2026-05-24,HP E24 G5 Monitor,19,22454.64,426638.16
TXN-05-0870,2026-05-08,Kingston DataTraveler 64GB,19,682.93,12975.67
TXN-05-0871,2026-05-03,Belkin USB-C 7-in-1 Hub,4,6570.41,26281.64
TXN-05-0872,2026-05-01,Microsoft LifeCam HD-3000,3,3633.54,10900.62
TXN-05-0873,2026-05-18,Microsoft LifeCam HD-3000,9,3535.92,31823.28
TXN-05-0874,2026-05-21,Belkin USB-C 7-in-1 Hub,5,6135.55,30677.75
TXN-05-0875,2026-05-28,Kingston DataTraveler 64GB,1,721.35,721.35
TXN-05-0876,2026-05-24,Kingston DataTraveler 64GB,19,662.32,12584.08
TXN-05-0877,2026-05-01,TP-Link UE300 Ethernet Adapter,12,1224.28,14691.36
TXN-05-0878,2026-05-11,HP E24 G5 Monitor,2,20376.3,40752.6
TXN-05-0879,2026-05-27,Logitech K380 Keyboard,19,3411.51,64818.69
TXN-05-0880,2026-05-05,SanDisk Extreme Portable SSD 1TB,2,9921.9,19843.8
TXN-05-0881,2026-05-13,Kingston DataTraveler 64GB,17,680.04,11560.68
TXN-05-0882,2026-05-30,Logitech MX Master 3S,7,8795.03,61565.21
TXN-05-0883,2026-05-13,Microsoft LifeCam HD-3000,10,3330.78,33307.8
TXN-05-0884,2026-05-10,Dell P2425H Monitor,19,18939.63,359852.97
TXN-05-0885,2026-05-01,Microsoft LifeCam HD-3000,11,3385.9,37244.9
TXN-05-0886,2026-05-11,Jabra Evolve2 40 Headset,13,11967.86,155582.18
TXN-05-0887,2026-05-02,Logitech MX Master 3S,4,9533.33,38133.32
TXN-05-0888,2026-05-18,Logitech MX Master 3S,15,8808.39,132125.85
TXN-05-0889,2026-05-02,HP E24 G5 Monitor,16,22641.78,362268.48
TXN-05-0890,2026-05-23,Logitech MX Master 3S,4,8831.11,35324.44
TXN-05-0891,2026-05-16,HP E24 G5 Monitor,20,22440.31,448806.2
TXN-05-0892,2026-05-01,Logitech K380 Keyboard,4,3280.17,13120.68
TXN-05-0893,2026-05-04,Microsoft LifeCam HD-3000,15,3359.88,50398.2
TXN-05-0894,2026-05-24,Kingston DataTraveler 64GB,11,726.58,7992.38
TXN-05-0895,2026-05-10,Belkin USB-C 7-in-1 Hub,19,6790.17,129013.23
TXN-05-0896,2026-05-09,Logitech MX Master 3S,12,8611.89,103342.68
TXN-05-0897,2026-05-21,HP E24 G5 Monitor,3,22236.14,66708.42
TXN-05-0898,2026-05-07,Logitech K380 Keyboard,19,3484.7,66209.3
TXN-05-0899,2026-05-23,Logitech MX Master 3S,5,8920.48,44602.4
TXN-05-0900,2026-05-02,Kingston DataTraveler 64GB,18,666.77,12001.86
TXN-05-0901,2026-05-20,Jabra Evolve2 40 Headset,11,12697.84,139676.24
TXN-05-0902,2026-05-02,Jabra Evolve2 40 Headset,13,13036.98,169480.74
TXN-05-0903,2026-05-07,Logitech K380 Keyboard,6,3429.51,20577.06
TXN-05-0904,2026-05-24,Belkin USB-C 7-in-1 Hub,13,6600.53,85806.89
TXN-05-0905,2026-05-22,Jabra Evolve2 40 Headset,16,12609.49,201751.84
TXN-05-0906,2026-05-21,SanDisk Extreme Portable SSD 1TB,4,10447.53,41790.12
TXN-05-0907,2026-05-14,Kingston DataTraveler 64GB,10,677.46,6774.6
TXN-05-0908,2026-05-04,Dell P2425H Monitor,2,18996.33,37992.66
TXN-05-0909,2026-05-31,Microsoft LifeCam HD-3000,5,3583.95,17919.75
TXN-05-0910,2026-05-27,SanDisk Extreme Portable SSD 1TB,16,10276.91,164430.56
TXN-05-0911,2026-05-22,SanDisk Extreme Portable SSD 1TB,2,10623.7,21247.4
TXN-05-0912,2026-05-27,Logitech MX Master 3S,18,8726.55,157077.9
TXN-05-0913,2026-05-10,HP E24 G5 Monitor,12,20913.72,250964.64
TXN-05-0914,2026-05-11,HP E24 G5 Monitor,5,21803.27,109016.35
TXN-05-0915,2026-05-11,Microsoft LifeCam HD-3000,2,3495.17,6990.34
TXN-05-0916,2026-05-07,Microsoft LifeCam HD-3000,19,3402.8,64653.2
TXN-05-0917,2026-05-12,Logitech MX Master 3S,4,8780.69,35122.76
TXN-05-0918,2026-05-17,HP E24 G5 Monitor,4,21085.84,84343.36
TXN-05-0919,2026-05-09,Jabra Evolve2 40 Headset,3,11801.84,35405.52
TXN-05-0920,2026-05-24,Kingston DataTraveler 64GB,2,696.55,1393.1
TXN-05-0921,2026-05-06,Logitech K380 Keyboard,5,3449.34,17246.7
TXN-05-0922,2026-05-21,TP-Link UE300 Ethernet Adapter,1,1203.07,1203.07
TXN-05-0923,2026-05-31,SanDisk Extreme Portable SSD 1TB,14,10661.33,149258.62
TXN-05-0924,2026-05-28,Belkin USB-C 7-in-1 Hub,2,6293.59,12587.18
TXN-05-0925,2026-05-28,Jabra Evolve2 40 Headset,8,12179.95,97439.6
TXN-05-0926,2026-05-10,SanDisk Extreme Portable SSD 1TB,14,10911.73,152764.22
TXN-05-0927,2026-05-17,Jabra Evolve2 40 Headset,11,12843.67,141280.37
TXN-05-0928,2026-05-05,Microsoft LifeCam HD-3000,4,3376.7,13506.8
TXN-05-0929,2026-05-04,SanDisk Extreme Portable SSD 1TB,14,10866.36,152129.04
TXN-05-0930,2026-05-14,Logitech K380 Keyboard,15,3250.85,48762.75
TXN-05-0931,2026-05-01,SanDisk Extreme Portable SSD 1TB,11,10760.9,118369.9
TXN-05-0932,2026-05-11,Jabra Evolve2 40 Headset,3,12868.11,38604.33
TXN-05-0933,2026-05-08,Logitech MX Master 3S,8,9160.79,73286.32
TXN-05-0934,2026-05-19,Jabra Evolve2 40 Headset,20,12729.67,254593.4
TXN-05-0935,2026-05-07,SanDisk Extreme Portable SSD 1TB,17,10369.05,176273.85
TXN-05-0936,2026-05-05,TP-Link UE300 Ethernet Adapter,7,1195.36,8367.52
TXN-05-0937,2026-05-17,Jabra Evolve2 40 Headset,11,12976.41,142740.51
TXN-05-0938,2026-05-10,HP E24 G5 Monitor,5,22320.94,111604.7
TXN-05-0939,2026-05-26,SanDisk Extreme Portable SSD 1TB,12,10361.42,124337.04
TXN-05-0940,2026-05-25,HP E24 G5 Monitor,9,21725.16,195526.44
TXN-05-0941,2026-05-30,Logitech MX Master 3S,6,8687.59,52125.54
TXN-05-0942,2026-05-24,Dell P2425H Monitor,20,18734.53,374690.6
TXN-05-0943,2026-05-08,Logitech K380 Keyboard,4,3292.27,13169.08
TXN-05-0944,2026-05-21,SanDisk Extreme Portable SSD 1TB,16,9965.5,159448.0
TXN-05-0945,2026-05-29,Logitech MX Master 3S,9,8640.71,77766.39
TXN-05-0946,2026-05-04,Belkin USB-C 7-in-1 Hub,18,6509.54,117171.72
TXN-05-0947,2026-05-17,Microsoft LifeCam HD-3000,12,3430.69,41168.28
TXN-05-0948,2026-05-26,Dell P2425H Monitor,5,19618.85,98094.25
TXN-05-0949,2026-05-30,SanDisk Extreme Portable SSD 1TB,7,10631.06,74417.42
TXN-05-0950,2026-05-17,Belkin USB-C 7-in-1 Hub,20,6261.98,125239.6
TXN-05-0951,2026-05-05,Dell P2425H Monitor,13,19280.22,250642.86
TXN-05-0952,2026-05-04,HP E24 G5 Monitor,2,21795.14,43590.28
TXN-05-0953,2026-05-22,Logitech K380 Keyboard,3,3276.73,9830.19
TXN-05-0954,2026-05-23,Logitech MX Master 3S,5,8950.27,44751.35
TXN-05-0955,2026-05-30,SanDisk Extreme Portable SSD 1TB,5,9973.71,49868.55
TXN-05-0956,2026-05-06,Jabra Evolve2 40 Headset,3,12154.26,36462.78
TXN-05-0957,2026-05-24,Kingston DataTraveler 64GB,14,665.25,9313.5
TXN-05-0958,2026-05-27,Kingston DataTraveler 64GB,7,715.53,5008.71
TXN-05-0959,2026-05-24,Belkin USB-C 7-in-1 Hub,19,6557.29,124588.51
TXN-05-0960,2026-05-11,Belkin USB-C 7-in-1 Hub,19,6407.02,121733.38
TXN-05-0961,2026-05-25,Kingston DataTraveler 64GB,14,669.8,9377.2
TXN-05-0962,2026-05-12,Logitech MX Master 3S,11,9422.96,103652.56
TXN-05-0963,2026-05-19,TP-Link UE300 Ethernet Adapter,11,1250.3,13753.3
