Transaction ID,Transaction Date,Product Key,Quantity,Unit Price,Total Sales
TXN-07-0643,2026-07-01,Logitech MX Master 3S,7,9307.17,65150.19
TXN-07-0644,2026-07-26,SanDisk Extreme Portable SSD 1TB,4,10971.75,43887.0
TXN-07-0645,2026-07-28,Logitech Brio 500 Webcam,14,11288.32,158036.48
TXN-07-0646,2026-07-05,Jabra Evolve2 40 Headset,19,12790.74,243024.06
TXN-07-0647,2026-07-01,SanDisk Extreme Portable SSD 1TB,8,10200.2,81601.6
TXN-07-0648,2026-07-28,Microsoft LifeCam HD-3000,18,3677.43,66193.74
TXN-07-0649,2026-07-30,APC Back-UPS 1100VA,16,8807.38,140918.08
TXN-07-0650,2026-07-01,APC Back-UPS 1100VA,9,8973.89,80765.01
TXN-07-0651,2026-07-04,Logitech K380 Keyboard,13,3251.66,42271.58
TXN-07-0652,2026-07-19,Dell P2425H Monitor,8,19351.76,154814.08
TXN-07-0653,2026-07-12,Poly Studio P15 Video Bar,14,36218.99,507065.86
TXN-07-0654,2026-07-15,Lenovo ThinkVision T24i,3,22737.61,68212.83
TXN-07-0655,2026-07-02,SanDisk Extreme Portable SSD 1TB,7,10653.17,74572.19
TXN-07-0656,2026-07-31,Logitech K380 Keyboard,15,3269.55,49043.25
TXN-07-0657,2026-07-07,TP-Link UE300 Ethernet Adapter,1,1268.06,1268.06
TXN-07-0658,2026-07-04,Logitech Brio 500 Webcam,12,10693.67,128324.04
TXN-07-0659,2026-07-29,Dell P2425H Monitor,7,18208.47,127459.29
TXN-07-0660,2026-07-26,HP E24 G5 Monitor,4,22770.26,91081.04
TXN-07-0661,2026-07-09,Logitech Brio 500 Webcam,18,11416.94,205504.92
TXN-07-0662,2026-07-03,Kingston DataTraveler 64GB,8,710.4,5683.2
TXN-07-0663,2026-07-18,Logitech Brio 500 Webcam,7,10533.21,73732.47
TXN-07-0664,2026-07-10,TP-Link UE300 Ethernet Adapter,15,1222.61,18339.15
TXN-07-0665,2026-07-31,Belkin USB-C 7-in-1 Hub,17,6356.18,108055.06
TXN-07-0666,2026-07-26,TP-Link UE300 Ethernet Adapter,6,1183.45,7100.7
TXN-07-0667,2026-07-04,APC Back-UPS 1100VA,19,8822.0,167618.0
TXN-07-0668,2026-07-22,Lenovo ThinkVision T24i,8,23156.11,185248.88
TXN-07-0669,2026-07-15,SanDisk Extreme Portable SSD 1TB,14,10029.44,140412.16
TXN-07-0670,2026-07-15,Belkin USB-C 7-in-1 Hub,12,6888.42,82661.04
TXN-07-0671,2026-07-21,Microsoft LifeCam HD-3000,6,3310.57,19863.42
TXN-07-0672,2026-07-08,Kingston DataTraveler 64GB,18,696.31,12533.58
TXN-07-0673,2026-07-01,Samsung T7 Shield SSD 2TB,2,18948.33,37896.66
TXN-07-0674,2026-07-25,Cisco CBS110 Network Switch,6,8538.21,51229.26
TXN-07-0675,2026-07-19,Logitech MX Master 3S,17,9376.33,159397.61
TXN-07-0676,2026-07-23,Logitech MX Master 3S,7,9313.16,65192.12
TXN-07-0677,2026-07-15,Dell P2425H Monitor,16,19283.88,308542.08
TXN-07-0678,2026-07-24,Samsung T7 Shield SSD 2TB,5,17446.7,87233.5
TXN-07-0679,2026-07-11,Dell P2425H Monitor,4,18267.31,73069.24
TXN-07-0680,2026-07-28,Poly Studio P15 Video Bar,16,33154.92,530478.72
TXN-07-0681,2026-07-13,TP-Link UE300 Ethernet Adapter,17,1253.11,21302.87
TXN-07-0682,2026-07-25,TP-Link UE300 Ethernet Adapter,17,1193.0,20281.0
TXN-07-0683,2026-07-02,Logitech MX Master 3S,10,9013.19,90131.9
TXN-07-0684,2026-07-06,Samsung T7 Shield SSD 2TB,9,18600.7,167406.3
TXN-07-0685,2026-07-02,Kingston DataTraveler 64GB,15,723.15,10847.25
TXN-07-0686,2026-07-04,Lenovo ThinkVision T24i,11,24378.71,268165.81
TXN-07-0687,2026-07-08,Logitech MX Master 3S,8,8684.45,69475.6
TXN-07-0688,2026-07-23,Logitech Brio 500 Webcam,12,10928.21,131138.52
TXN-07-0689,2026-07-16,Samsung T7 Shield SSD 2TB,18,18010.52,324189.36
TXN-07-0690,2026-07-26,HP E24 G5 Monitor,12,20751.51,249018.12
TXN-07-0691,2026-07-11,Jabra Evolve2 40 Headset,20,12177.09,243541.8
TXN-07-0692,2026-07-29,Poly Studio P15 Video Bar,8,35075.75,280606.0
TXN-07-0693,2026-07-28,APC Back-UPS 1100VA,15,8862.52,132937.8
TXN-07-0694,2026-07-13,Kingston DataTraveler 64GB,14,726.21,10166.94
TXN-07-0695,2026-07-13,SanDisk Extreme Portable SSD 1TB,14,10691.33,149678.62
TXN-07-0696,2026-07-08,Cisco CBS110 Network Switch,3,8901.31,26703.93
TXN-07-0697,2026-07-06,Logitech K380 Keyboard,5,3120.09,15600.45
TXN-07-0698,2026-07-28,Logitech K380 Keyboard,20,3156.16,63123.2
TXN-07-0699,2026-07-12,Samsung T7 Shield SSD 2TB,9,18359.44,165234.96
TXN-07-0700,2026-07-19,APC Back-UPS 1100VA,3,8950.46,26851.38
TXN-07-0701,2026-07-18,HP E24 G5 Monitor,12,22733.67,272804.04
TXN-07-0702,2026-07-17,TP-Link UE300 Ethernet Adapter,16,1227.91,19646.56
TXN-07-0703,2026-07-17,Kingston DataTraveler 64GB,1,672.23,672.23
TXN-07-0704,2026-07-18,SanDisk Extreme Portable SSD 1TB,9,10934.84,98413.56
TXN-07-0705,2026-07-20,Jabra Evolve2 40 Headset,5,12129.01,60645.05
TXN-07-0706,2026-07-19,Belkin USB-C 7-in-1 Hub,2,6879.88,13759.76
TXN-07-0707,2026-07-18,Logitech MX Master 3S,6,9503.73,57022.38
TXN-07-0708,2026-07-05,Samsung T7 Shield SSD 2TB,12,18342.27,220107.24
TXN-07-0709,2026-07-25,Kingston DataTraveler 64GB,12,735.53,8826.36
TXN-07-0710,2026-07-30,Poly Studio P15 Video Bar,11,35125.39,386379.29
TXN-07-0711,2026-07-26,Lenovo ThinkVision T24i,3,22314.97,66944.91
TXN-07-0712,2026-07-04,Logitech Brio 500 Webcam,11,11226.59,123492.49
TXN-07-0713,2026-07-26,HP E24 G5 Monitor,5,21148.33,105741.65
TXN-07-0714,2026-07-08,Microsoft LifeCam HD-3000,2,3555.33,7110.66
TXN-07-0715,2026-07-23,TP-Link UE300 Ethernet Adapter,18,1173.78,21128.04
TXN-07-0716,2026-07-12,Dell P2425H Monitor,1,19962.17,19962.17
TXN-07-0717,2026-07-31,Logitech MX Master 3S,16,8946.85,143149.6
TXN-07-0718,2026-07-25,Dell P2425H Monitor,9,17877.12,160894.08
TXN-07-0719,2026-07-07,Logitech MX Master 3S,4,9502.24,38008.96
TXN-07-0720,2026-07-07,Lenovo ThinkVision T24i,12,23254.03,279048.36
TXN-07-0721,2026-07-20,Logitech K380 Keyboard,4,3266.12,13064.48
TXN-07-0722,2026-07-31,Belkin USB-C 7-in-1 Hub,8,6618.19,52945.52
TXN-07-0723,2026-07-02,Kingston DataTraveler 64GB,14,676.81,9475.34
TXN-07-0724,2026-07-19,Jabra Evolve2 40 Headset,17,12671.4,215413.8
TXN-07-0725,2026-07-28,Poly Studio P15 Video Bar,20,32928.39,658567.8
TXN-07-0726,2026-07-15,Cisco CBS110 Network Switch,20,8598.83,171976.6
TXN-07-0727,2026-07-31,Jabra Evolve2 40 Headset,14,12445.34,174234.76
TXN-07-0728,2026-07-31,Samsung T7 Shield SSD 2TB,7,18901.71,132311.97
TXN-07-0729,2026-07-09,Jabra Evolve2 40 Headset,17,12922.01,219674.17
TXN-07-0730,2026-07-22,Dell P2425H Monitor,17,19679.5,334551.5
TXN-07-0731,2026-07-07,TP-Link UE300 Ethernet Adapter,5,1204.72,6023.6
TXN-07-0732,2026-07-05,TP-Link UE300 Ethernet Adapter,2,1150.58,2301.16
TXN-07-0733,2026-07-21,TP-Link UE300 Ethernet Adapter,14,1175.82,16461.48
TXN-07-0734,2026-07-11,Kingston DataTraveler 64GB,19,672.58,12779.02
TXN-07-0735,2026-07-24,TP-Link UE300 Ethernet Adapter,10,1200.36,12003.6
TXN-07-0736,2026-07-01,Logitech MX Master 3S,7,9202.59,64418.13
TXN-07-0737,2026-07-01,TP-Link UE300 Ethernet Adapter,17,1172.31,19929.27
TXN-07-0738,2026-07-09,TP-Link UE300 Ethernet Adapter,17,1134.12,19280.04
TXN-07-0739,2026-07-20,Microsoft LifeCam HD-3000,15,3337.9,50068.5
TXN-07-0740,2026-07-07,Samsung T7 Shield SSD 2TB,10,18018.38,180183.8
TXN-07-0741,2026-07-11,Logitech K380 Keyboard,19,3125.61,59386.59
TXN-07-0742,2026-07-01,APC Back-UPS 1100VA,6,9424.12,56544.72
TXN-07-0743,2026-07-03,Kingston DataTraveler 64GB,12,705.54,8466.48
TXN-07-0744,2026-07-04,Microsoft LifeCam HD-3000,13,3560.87,46291.31
TXN-07-0745,2026-07-17,HP E24 G5 Monitor,16,21633.47,346135.52
TXN-07-0746,2026-07-13,Belkin USB-C 7-in-1 Hub,6,6325.46,37952.76
TXN-07-0747,2026-07-10,TP-Link UE300 Ethernet Adapter,19,1162.0,22078.0
TXN-07-0748,2026-07-07,APC Back-UPS 1100VA,10,8650.5,86505.0
TXN-07-0749,2026-07-18,Lenovo ThinkVision T24i,14,23621.39,330699.46
TXN-07-0750,2026-07-23,Logitech MX Master 3S,4,8621.51,34486.04
TXN-07-0751,2026-07-15,Microsoft LifeCam HD-3000,4,3501.91,14007.64
TXN-07-0752,2026-07-20,HP E24 G5 Monitor,9,20262.77,182364.93
TXN-07-0753,2026-07-18,Cisco CBS110 Network Switch,18,8745.69,157422.42
TXN-07-0754,2026-07-03,Cisco CBS110 Network Switch,14,8897.49,124564.86
TXN-07-0755,2026-07-28,Belkin USB-C 7-in-1 Hub,6,6310.26,37861.56
TXN-07-0756,2026-07-27,HP E24 G5 Monitor,6,20742.78,124456.68
TXN-07-0757,2026-07-21,Logitech K380 Keyboard,19,3488.8,66287.2
TXN-07-0758,2026-07-22,HP E24 G5 Monitor,19,22228.64,422344.16
TXN-07-0759,2026-07-24,Logitech MX Master 3S,7,9268.42,64878.94
TXN-07-0760,2026-07-23,Logitech Brio 500 Webcam,8,10361.44,82891.52
TXN-07-0761,2026-07-09,Poly Studio P15 Video Bar,14,34066.42,476929.88
TXN-07-0762,2026-07-26,Dell P2425H Monitor,4,18484.27,73937.08
TXN-07-0763,2026-07-09,Kingston DataTraveler 64GB,7,732.66,5128.62
TXN-07-0764,2026-07-07,SanDisk Extreme Portable SSD 1TB,2,10025.11,20050.22
TXN-07-0765,2026-07-06,Poly Studio P15 Video Bar,1,34996.32,34996.32
TXN-07-0766,2026-07-07,SanDisk Extreme Portable SSD 1TB,17,10010.87,170184.79
TXN-07-0767,2026-07-27,SanDisk Extreme Portable SSD 1TB,16,10587.29,169396.64
TXN-07-0768,2026-07-28,Kingston DataTraveler 64GB,10,694.53,6945.3
TXN-07-0769,2026-07-31,HP E24 G5 Monitor,18,22284.06,401113.08
TXN-07-0770,2026-07-22,Logitech K380 Keyboard,18,3495.41,62917.38
TXN-07-0771,2026-07-19,Lenovo ThinkVision T24i,8,24160.76,193286.08
TXN-07-0772,2026-07-26,Cisco CBS110 Network Switch,17,8194.42,139305.14
TXN-07-0773,2026-07-01,Jabra Evolve2 40 Headset,9,13162.77,118464.93
TXN-07-0774,2026-07-18,Kingston DataTraveler 64GB,18,724.45,13040.1
TXN-07-0775,2026-07-21,Cisco CBS110 Network Switch,13,8506.26,110581.38
TXN-07-0776,2026-07-03,Lenovo ThinkVision T24i,8,22224.62,177796.96
TXN-07-0777,2026-07-04,SanDisk Extreme Portable SSD 1TB,14,10894.72,152526.08
TXN-07-0778,2026-07-28,Poly Studio P15 Video Bar,14,36078.43,505098.02
TXN-07-0779,2026-07-27,Poly Studio P15 Video Bar,16,34386.38,550182.08
TXN-07-0780,2026-07-18,Poly Studio P15 Video Bar,12,34202.46,410429.52
TXN-07-0781,2026-07-24,Logitech K380 Keyboard,18,3398.12,61166.16
TXN-07-0782,2026-07-12,Lenovo ThinkVision T24i,14,23698.53,331779.42
TXN-07-0783,2026-07-07,TP-Link UE300 Ethernet Adapter,5,1231.85,6159.25
TXN-07-0784,2026-07-03,Lenovo ThinkVision T24i,14,24335.53,340697.42
TXN-07-0785,2026-07-31,Jabra Evolve2 40 Headset,17,11920.48,202648.16
TXN-07-0786,2026-07-04,TP-Link UE300 Ethernet Adapter,9,1174.49,10570.41
TXN-07-0787,2026-07-15,Logitech Brio 500 Webcam,19,10410.29,197795.51
TXN-07-0788,2026-07-26,Logitech Brio 500 Webcam,13,10705.27,139168.51
TXN-07-0789,2026-07-22,Poly Studio P15 Video Bar,16,35638.93,570222.88
TXN-07-0790,2026-07-10,APC Back-UPS 1100VA,18,9409.22,169365.96
TXN-07-0791,2026-07-07,Logitech K380 Keyboard,20,3276.59,65531.8
TXN-07-0792,2026-07-05,Kingston DataTraveler 64GB,3,705.75,2117.25
TXN-07-0793,2026-07-13,TP-Link UE300 Ethernet Adapter,4,1178.79,4715.16
TXN-07-0794,2026-07-05,TP-Link UE300 Ethernet Adapter,18,1159.19,20865.42
TXN-07-0795,2026-07-03,TP-Link UE300 Ethernet Adapter,2,1264.09,2528.18
TXN-07-0796,2026-07-02,Kingston DataTraveler 64GB,10,671.58,6715.8
TXN-07-0797,2026-07-28,Dell P2425H Monitor,8,20096.69,160773.52
TXN-07-0798,2026-07-02,Microsoft LifeCam HD-3000,10,3588.04,35880.4
TXN-07-0799,2026-07-28,APC Back-UPS 1100VA,6,8501.27,51007.62
TXN-07-0800,2026-07-01,Cisco CBS110 Network Switch,1,8932.43,8932.43
TXN-07-0801,2026-07-26,SanDisk Extreme Portable SSD 1TB,3,10758.41,32275.23
TXN-07-0802,2026-07-31,Poly Studio P15 Video Bar,19,36914.85,701382.15
TXN-07-0803,2026-07-12,SanDisk Extreme Portable SSD 1TB,13,10712.94,139268.22
TXN-07-0804,2026-07-19,Logitech Brio 500 Webcam,17,10677.85,181523.45
TXN-07-0805,2026-07-01,Jabra Evolve2 40 Headset,6,12618.39,75710.34
TXN-07-0806,2026-07-25,Kingston DataTraveler 64GB,18,693.76,12487.68
TXN-07-0807,2026-07-11,Logitech K380 Keyboard,1,3352.2,3352.2
TXN-07-0808,2026-07-11,Poly Studio P15 Video Bar,14,33788.61,473040.54
TXN-07-0809,2026-07-07,Jabra Evolve2 40 Headset,10,12666.87,126668.7
TXN-07-0810,2026-07-18,Dell P2425H Monitor,7,20132.76,140929.32
TXN-07-0811,2026-07-13,Logitech MX Master 3S,18,8822.89,158812.02
TXN-07-0812,2026-07-11,APC Back-UPS 1100VA,20,9453.57,189071.4
TXN-07-0813,2026-07-12,Dell P2425H Monitor,18,19445.08,350011.44
TXN-07-0814,2026-07-25,Cisco CBS110 Network Switch,16,8509.54,136152.64
TXN-07-0815,2026-07-03,Microsoft LifeCam HD-3000,12,3340.3,40083.6
TXN-07-0816,2026-07-25,Logitech K380 Keyboard,19,3212.81,61043.39
TXN-07-0817,2026-07-23,Dell P2425H Monitor,16,18743.88,299902.08
TXN-07-0818,2026-07-02,Jabra Evolve2 40 Headset,13,12161.22,158095.86
TXN-07-0819,2026-07-31,Jabra Evolve2 40 Headset,11,12399.49,136394.39
TXN-07-0820,2026-07-24,Jabra Evolve2 40 Headset,9,12967.69,116709.21
TXN-07-0821,2026-07-25,TP-Link UE300 Ethernet Adapter,18,1183.28,21299.04
TXN-07-0822,2026-07-01,Jabra Evolve2 40 Headset,2,13051.58,26103.16
TXN-07-0823,2026-07-14,SanDisk Extreme Portable SSD 1TB,7,10787.4,75511.8
TXN-07-0824,2026-07-31,APC Back-UPS 1100VA,6,9035.89,54215.34
TXN-07-0825,2026-07-20,Jabra Evolve2 40 Headset,6,11847.79,71086.74
TXN-07-0826,2026-07-28,Poly Studio P15 Video Bar,20,34577.72,691554.4
TXN-07-0827,2026-07-28,Logitech Brio 500 Webcam,15,11053.62,165804.3
TXN-07-0828,2026-07-14,Cisco CBS110 Network Switch,14,8582.63,120156.82
TXN-07-0829,2026-07-06,HP E24 G5 Monitor,10,20439.17,204391.7
TXN-07-0830,2026-07-08,Belkin USB-C 7-in-1 Hub,11,6780.9,74589.9
TXN-07-0831,2026-07-31,SanDisk Extreme Portable SSD 1TB,6,9955.26,59731.56
TXN-07-0832,2026-07-03,SanDisk Extreme Portable SSD 1TB,15,9932.72,148990.8
TXN-07-0833,2026-07-15,Logitech K380 Keyboard,2,3267.89,6535.78
TXN-07-0834,2026-07-19,SanDisk Extreme Portable SSD 1TB,18,10757.51,193635.18
TXN-07-0835,2026-07-23,Samsung T7 Shield SSD 2TB,16,18237.0,291792.0
TXN-07-0836,2026-07-27,Logitech MX Master 3S,8,9021.55,72172.4
TXN-07-0837,2026-07-30,Cisco CBS110 Network Switch,7,8678.51,60749.57
TXN-07-0838,2026-07-24,Belkin USB-C 7-in-1 Hub,2,6659.16,13318.32
TXN-07-0839,2026-07-02,Poly Studio P15 Video Bar,18,33633.36,605400.48
TXN-07-0840,2026-07-20,Dell P2425H Monitor,7,19562.99,136940.93
TXN-07-0841,2026-07-07,Jabra Evolve2 40 Headset,20,13139.84,262796.8
TXN-07-0842,2026-07-10,Logitech MX Master 3S,7,8775.74,61430.18
TXN-07-0843,2026-07-20,Poly Studio P15 Video Bar,16,35358.25,565732.0
TXN-07-0844,2026-07-25,HP E24 G5 Monitor,18,22116.49,398096.82
TXN-07-0845,2026-07-17,Logitech MX Master 3S,15,8504.16,127562.4
TXN-07-0846,2026-07-28,Lenovo ThinkVision T24i,10,24316.22,243162.2
TXN-07-0847,2026-07-08,Samsung T7 Shield SSD 2TB,10,18134.21,181342.1
TXN-07-0848,2026-07-01,TP-Link UE300 Ethernet Adapter,2,1199.37,2398.74
TXN-07-0849,2026-07-16,Logitech MX Master 3S,5,9336.16,46680.8
TXN-07-0850,2026-07-30,SanDisk Extreme Portable SSD 1TB,4,10956.31,43825.24
TXN-07-0851,2026-07-08,Poly Studio P15 Video Bar,11,36868.88,405557.68
TXN-07-0852,2026-07-26,Logitech MX Master 3S,2,8681.71,17363.42
TXN-07-0853,2026-07-25,Jabra Evolve2 40 Headset,5,12001.07,60005.35
TXN-07-0854,2026-07-05,TP-Link UE300 Ethernet Adapter,20,1207.15,24143.0
TXN-07-0855,2026-07-13,Lenovo ThinkVision T24i,11,23991.24,263903.64
TXN-07-0856,2026-07-15,Logitech MX Master 3S,3,9300.51,27901.53
TXN-07-0857,2026-07-01,Jabra Evolve2 40 Headset,4,12334.27,49337.08
TXN-07-0858,2026-07-01,Cisco CBS110 Network Switch,6,8881.52,53289.12
TXN-07-0859,2026-07-01,Kingston DataTraveler 64GB,15,717.86,10767.9
TXN-07-0860,2026-07-07,Cisco CBS110 Network Switch,20,8167.15,163343.0
TXN-07-0861,2026-07-22,Kingston DataTraveler 64GB,15,720.66,10809.9
TXN-07-0862,2026-07-01,Kingston DataTraveler 64GB,1,728.17,728.17
TXN-07-0863,2026-07-24,Jabra Evolve2 40 Headset,16,12918.08,206689.28
TXN-07-0864,2026-07-14,HP E24 G5 Monitor,20,21470.87,429417.4
TXN-07-0865,2026-07-25,HP E24 G5 Monitor,13,20595.33,267739.29
TXN-07-0866,2026-07-27,SanDisk Extreme Portable SSD 1TB,16,10266.2,164259.2
TXN-07-0867,2026-07-01,Poly Studio P15 Video Bar,15,33656.98,504854.7
TXN-07-0868,2026-07-03,HP E24 G5 Monitor,11,21466.8,236134.8
TXN-07-0869,2026-07-14,HP E24 G5 Monitor,19,20615.35,391691.65
TXN-07-0870,2026-07-14,Samsung T7 Shield SSD 2TB,18,18462.91,332332.38
TXN-07-0871,2026-07-04,Belkin USB-C 7-in-1 Hub,5,6389.64,31948.2
TXN-07-0872,2026-07-08,Microsoft LifeCam HD-3000,2,3327.53,6655.06
TXN-07-0873,2026-07-28,Microsoft LifeCam HD-3000,13,3330.96,43302.48
TXN-07-0874,2026-07-27,Jabra Evolve2 40 Headset,7,12293.5,86054.5
TXN-07-0875,2026-07-02,Poly Studio P15 Video Bar,1,33531.86,33531.86
TXN-07-0876,2026-07-15,Logitech Brio 500 Webcam,17,11463.45,194878.65
TXN-07-0877,2026-07-04,Logitech Brio 500 Webcam,3,11246.91,33740.73
TXN-07-0878,2026-07-04,Samsung T7 Shield SSD 2TB,9,16974.3,152768.7
TXN-07-0879,2026-07-31,HP E24 G5 Monitor,20,20852.91,417058.2
TXN-07-0880,2026-07-29,APC Back-UPS 1100VA,6,9354.09,56124.54
TXN-07-0881,2026-07-08,Belkin USB-C 7-in-1 Hub,11,6750.94,74260.34
TXN-07-0882,2026-07-05,Logitech K380 Keyboard,7,3160.63,22124.41
TXN-07-0883,2026-07-29,SanDisk Extreme Portable SSD 1TB,4,10682.78,42731.12
TXN-07-0884,2026-07-08,Poly Studio P15 Video Bar,5,37004.5,185022.5
TXN-07-0885,2026-07-24,Jabra Evolve2 40 Headset,2,12404.01,24808.02
TXN-07-0886,2026-07-18,Poly Studio P15 Video Bar,11,34255.65,376812.15
TXN-07-0887,2026-07-06,Lenovo ThinkVision T24i,7,23410.15,163871.05
TXN-07-0888,2026-07-22,Poly Studio P15 Video Bar,7,36314.01,254198.07
TXN-07-0889,2026-07-19,Logitech Brio 500 Webcam,10,11006.63,110066.3
TXN-07-0890,2026-07-10,Lenovo ThinkVision T24i,14,24055.24,336773.36
TXN-07-0891,2026-07-08,Samsung T7 Shield SSD 2TB,19,17760.93,337457.67
TXN-07-0892,2026-07-25,Logitech Brio 500 Webcam,9,10934.42,98409.78
TXN-07-0893,2026-07-18,Dell P2425H Monitor,1,18162.11,18162.11
TXN-07-0894,2026-07-01,SanDisk Extreme Portable SSD 1TB,19,9888.18,187875.42
TXN-07-0895,2026-07-16,TP-Link UE300 Ethernet Adapter,20,1235.77,24715.4
TXN-07-0896,2026-07-24,Jabra Evolve2 40 Headset,15,12047.4,180711.0
TXN-07-0897,2026-07-19,Samsung T7 Shield SSD 2TB,15,18640.17,279602.55
TXN-07-0898,2026-07-30,Logitech Brio 500 Webcam,13,10394.95,135134.35
TXN-07-0899,2026-07-29,Samsung T7 Shield SSD 2TB,18,18267.78,328820.04
TXN-07-0900,2026-07-28,Logitech K380 Keyboard,19,3256.66,61876.54
TXN-07-0901,2026-07-07,Lenovo ThinkVision T24i,4,21774.04,87096.16
TXN-07-0902,2026-07-03,Lenovo ThinkVision T24i,3,21854.57,65563.71
TXN-07-0903,2026-07-15,Logitech K380 Keyboard,4,3441.65,13766.6
TXN-07-0904,2026-07-26,Lenovo ThinkVision T24i,18,24311.53,437607.54
TXN-07-0905,2026-07-26,Lenovo ThinkVision T24i,10,22952.17,229521.7
TXN-07-0906,2026-07-17,APC Back-UPS 1100VA,14,9266.34,129728.76
TXN-07-0907,2026-07-08,Microsoft LifeCam HD-3000,18,3508.91,63160.38
TXN-07-0908,2026-07-21,HP E24 G5 Monitor,14,20460.19,286442.66
TXN-07-0909,2026-07-20,Jabra Evolve2 40 Headset,18,12829.09,230923.62
TXN-07-0910,2026-07-20,Kingston DataTraveler 64GB,13,734.77,9552.01
TXN-07-0911,2026-07-21,Jabra Evolve2 40 Headset,8,13225.61,105804.88
TXN-07-0912,2026-07-11,TP-Link UE300 Ethernet Adapter,7,1252.66,8768.62
TXN-07-0913,2026-07-16,SanDisk Extreme Portable SSD 1TB,17,10120.65,172051.05
TXN-07-0914,2026-07-08,Belkin USB-C 7-in-1 Hub,16,6738.49,107815.84
TXN-07-0915,2026-07-24,Logitech Brio 500 Webcam,18,11543.31,207779.58
TXN-07-0916,2026-07-12,Microsoft LifeCam HD-3000,20,3404.54,68090.8
TXN-07-0917,2026-07-20,Belkin USB-C 7-in-1 Hub,11,6215.06,68365.66
TXN-07-0918,2026-07-24,Poly Studio P15 Video Bar,10,36425.16,364251.6
TXN-07-0919,2026-07-31,HP E24 G5 Monitor,16,21360.48,341767.68
TXN-07-0920,2026-07-06,Kingston DataTraveler 64GB,12,723.07,8676.84
TXN-07-0921,2026-07-31,Belkin USB-C 7-in-1 Hub,18,6828.67,122916.06
TXN-07-0922,2026-07-04,Belkin USB-C 7-in-1 Hub,4,6160.21,24640.84
TXN-07-0923,2026-07-27,Kingston DataTraveler 64GB,10,739.29,7392.9
TXN-07-0924,2026-07-08,Poly Studio P15 Video Bar,13,34239.76,445116.88
TXN-07-0925,2026-07-08,Microsoft LifeCam HD-3000,17,3534.56,60087.52
TXN-07-0926,2026-07-23,Cisco CBS110 Network Switch,5,8643.84,43219.2
TXN-07-0927,2026-07-01,Cisco CBS110 Network Switch,2,8215.48,16430.96
TXN-07-0928,2026-07-25,Cisco CBS110 Network Switch,7,8078.4,56548.8
TXN-07-0929,2026-07-21,Dell P2425H Monitor,5,18686.48,93432.4
TXN-07-0930,2026-07-05,Poly Studio P15 Video Bar,8,33746.0,269968.0
TXN-07-0931,2026-07-27,Samsung T7 Shield SSD 2TB,9,17132.64,154193.76
TXN-07-0932,2026-07-07,Logitech K380 Keyboard,3,3124.64,9373.92
TXN-07-0933,2026-07-10,Logitech K380 Keyboard,14,3339.54,46753.56
TXN-07-0934,2026-07-03,Jabra Evolve2 40 Headset,3,12651.29,37953.87
TXN-07-0935,2026-07-27,SanDisk Extreme Portable SSD 1TB,5,10047.52,50237.6
TXN-07-0936,2026-07-30,Samsung T7 Shield SSD 2TB,20,17736.8,354736.0
TXN-07-0937,2026-07-15,HP E24 G5 Monitor,8,20895.62,167164.96
TXN-07-0938,2026-07-15,Lenovo ThinkVision T24i,1,23516.59,23516.59
TXN-07-0939,2026-07-29,Jabra Evolve2 40 Headset,12,12913.3,154959.6
TXN-07-0940,2026-07-15,Samsung T7 Shield SSD 2TB,9,18512.73,166614.57
TXN-07-0941,2026-07-27,Microsoft LifeCam HD-3000,1,3370.5,3370.5
TXN-07-0942,2026-07-05,TP-Link UE300 Ethernet Adapter,11,1247.55,13723.05
TXN-07-0943,2026-07-21,Kingston DataTraveler 64GB,5,708.13,3540.65
TXN-07-0944,2026-07-07,SanDisk Extreme Portable SSD 1TB,18,10576.99,190385.82
TXN-07-0945,2026-07-20,HP E24 G5 Monitor,7,22256.57,155795.99
TXN-07-0946,2026-07-17,Poly Studio P15 Video Bar,4,33221.77,132887.08
TXN-07-0947,2026-07-30,APC Back-UPS 1100VA,7,9007.37,63051.59
TXN-07-0948,2026-07-03,Cisco CBS110 Network Switch,17,8755.62,148845.54
TXN-07-0949,2026-07-11,Poly Studio P15 Video Bar,12,35744.67,428936.04
TXN-07-0950,2026-07-19,HP E24 G5 Monitor,3,21656.19,64968.57
TXN-07-0951,2026-07-13,Kingston DataTraveler 64GB,3,675.96,2027.88
TXN-07-0952,2026-07-21,HP E24 G5 Monitor,7,21946.94,153628.58
TXN-07-0953,2026-07-08,TP-Link UE300 Ethernet Adapter,16,1237.76,19804.16
TXN-07-0954,2026-07-17,SanDisk Extreme Portable SSD 1TB,12,9933.5,119202.0
TXN-07-0955,2026-07-30,HP E24 G5 Monitor,18,20282.87,365091.66
TXN-07-0956,2026-07-05,Cisco CBS110 Network Switch,14,8631.73,120844.22
TXN-07-0957,2026-07-15,Jabra Evolve2 40 Headset,18,13177.94,237202.92
TXN-07-0958,2026-07-07,Samsung T7 Shield SSD 2TB,14,18350.39,256905.46
TXN-07-0959,2026-07-27,Samsung T7 Shield SSD 2TB,19,18093.4,343774.6
TXN-07-0960,2026-07-18,Logitech Brio 500 Webcam,14,10834.99,151689.86
TXN-07-0961,2026-07-21,SanDisk Extreme Portable SSD 1TB,12,10355.07,124260.84
TXN-07-0962,2026-07-26,Lenovo ThinkVision T24i,11,23618.23,259800.53
